evidence_id,record_id,evidence_type,start_seconds,end_seconds,text,media_path,thumbnail_path,source_sha256,language,confidence,asr_segment_ids,ocr_observation_ids,metadata_json
camera-001-asr-0004,camera-001,speech_segment,38.040,43.160,and then transfers it to the camera's memory system to record it as electronic data. When,data_video/processed/camera-001/clips/camera-001-scene-0006.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.877309,camera-001-asr-0004,,"{""compression_ratio"":1.656934,""language_probability"":0.99707,""no_speech_probability"":0.036194,""words"":[{""end"":38.26,""probability"":0.86377,""start"":38.04,""word"":"" and""},{""end"":38.38,""probability"":0.950684,""start"":38.26,""word"":"" then""},{""end"":38.84,""probability"":0.996094,""start"":38.38,""word"":"" transfers""},{""end"":39.1,""probability"":0.989258,""start"":38.84,""word"":"" it""},{""end"":39.22,""probability"":0.985352,""start"":39.1,""word"":"" to""},{""end"":39.28,""probability"":0.987793,""start"":39.22,""word"":"" the""},{""end"":39.76,""probability"":0.971924,""start"":39.28,""word"":"" camera's""},{""end"":39.98,""probability"":0.995117,""start"":39.76,""word"":"" memory""},{""end"":40.38,""probability"":0.995605,""start"":39.98,""word"":"" system""},{""end"":40.8,""probability"":0.987305,""start"":40.38,""word"":"" to""},{""end"":41.18,""probability"":0.996094,""start"":40.8,""word"":"" record""},{""end"":41.36,""probability"":0.958008,""start"":41.18,""word"":"" it""},{""end"":41.6,""probability"":0.996094,""start"":41.36,""word"":"" as""},{""end"":41.84,""probability"":0.959961,""start"":41.6,""word"":"" electronic""},{""end"":42.46,""probability"":0.999512,""start"":41.84,""word"":"" data.""},{""end"":43.16,""probability"":0.995605,""start"":42.84,""word"":"" When""}]}"
camera-001-asr-0005,camera-001,speech_segment,43.160,47.540,"exposed to light, different sections of the CCD build up charge proportional to the light's",data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.877309,camera-001-asr-0005,,"{""compression_ratio"":1.656934,""language_probability"":0.99707,""no_speech_probability"":0.036194,""words"":[{""end"":43.4,""probability"":0.996582,""start"":43.16,""word"":"" exposed""},{""end"":43.62,""probability"":0.997559,""start"":43.4,""word"":"" to""},{""end"":43.76,""probability"":0.98877,""start"":43.62,""word"":"" light,""},{""end"":44.14,""probability"":0.994141,""start"":43.9,""word"":"" different""},{""end"":44.58,""probability"":0.99707,""start"":44.14,""word"":"" sections""},{""end"":44.82,""probability"":0.994629,""start"":44.58,""word"":"" of""},{""end"":44.86,""probability"":0.775391,""start"":44.82,""word"":"" the""},{""end"":45.4,""probability"":0.998047,""start"":44.86,""word"":"" CCD""},{""end"":45.72,""probability"":0.989746,""start"":45.4,""word"":"" build""},{""end"":45.86,""probability"":0.958984,""start"":45.72,""word"":"" up""},{""end"":46.18,""probability"":0.926758,""start"":45.86,""word"":"" charge""},{""end"":46.52,""probability"":0.796387,""start"":46.18,""word"":"" proportional""},{""end"":47.16,""probability"":0.998535,""start"":46.52,""word"":"" to""},{""end"":47.28,""probability"":0.985352,""start"":47.16,""word"":"" the""},{""end"":47.54,""probability"":0.972168,""start"":47.28,""word"":"" light's""}]}"
camera-001-asr-0006,camera-001,speech_segment,47.540,51.700,intensity. We can then measure that charge and know precisely how bright that section,data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.877309,camera-001-asr-0006,,"{""compression_ratio"":1.656934,""language_probability"":0.99707,""no_speech_probability"":0.036194,""words"":[{""end"":47.94,""probability"":0.999023,""start"":47.54,""word"":"" intensity.""},{""end"":48.68,""probability"":0.997559,""start"":48.26,""word"":"" We""},{""end"":48.82,""probability"":0.990723,""start"":48.68,""word"":"" can""},{""end"":48.92,""probability"":0.960938,""start"":48.82,""word"":"" then""},{""end"":49.24,""probability"":0.998535,""start"":48.92,""word"":"" measure""},{""end"":49.36,""probability"":0.972656,""start"":49.24,""word"":"" that""},{""end"":49.68,""probability"":0.994629,""start"":49.36,""word"":"" charge""},{""end"":49.84,""probability"":0.95166,""start"":49.68,""word"":"" and""},{""end"":49.96,""probability"":0.98877,""start"":49.84,""word"":"" know""},{""end"":50.38,""probability"":0.995605,""start"":49.96,""word"":"" precisely""},{""end"":50.88,""probability"":0.996094,""start"":50.38,""word"":"" how""},{""end"":51.1,""probability"":0.967773,""start"":50.88,""word"":"" bright""},{""end"":51.36,""probability"":0.986816,""start"":51.1,""word"":"" that""},{""end"":51.7,""probability"":0.997559,""start"":51.36,""word"":"" section""}]}"
camera-001-asr-0007,camera-001,speech_segment,51.700,56.440,"of the image should be. If you enlarge a picture on your computer, you can easily see the tiny",data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.877309,camera-001-asr-0007,,"{""compression_ratio"":1.656934,""language_probability"":0.99707,""no_speech_probability"":0.036194,""words"":[{""end"":51.86,""probability"":0.994141,""start"":51.7,""word"":"" of""},{""end"":51.92,""probability"":0.989258,""start"":51.86,""word"":"" the""},{""end"":52.14,""probability"":0.996582,""start"":51.92,""word"":"" image""},{""end"":52.34,""probability"":0.995605,""start"":52.14,""word"":"" should""},{""end"":52.5,""probability"":0.999512,""start"":52.34,""word"":"" be.""},{""end"":53.3,""probability"":0.996094,""start"":52.9,""word"":"" If""},{""end"":53.42,""probability"":0.998535,""start"":53.3,""word"":"" you""},{""end"":53.88,""probability"":0.998291,""start"":53.42,""word"":"" enlarge""},{""end"":53.98,""probability"":0.977051,""start"":53.88,""word"":"" a""},{""end"":54.22,""probability"":0.997559,""start"":53.98,""word"":"" picture""},{""end"":54.36,""probability"":0.914551,""start"":54.22,""word"":"" on""},{""end"":54.46,""probability"":0.996094,""start"":54.36,""word"":"" your""},{""end"":54.8,""probability"":0.999512,""start"":54.46,""word"":"" computer,""},{""end"":55.1,""probability"":0.998535,""start"":54.94,""word"":"" you""},{""end"":55.28,""probability"":0.993164,""start"":55.1,""word"":"" can""},{""end"":55.62,""probability"":0.996582,""start"":55.28,""word"":"" easily""},{""end"":55.98,""probability"":0.998047,""start"":55.62,""word"":"" see""},{""end"":56.12,""probability"":0.986816,""start"":55.98,""word"":"" the""},{""end"":56.44,""probability"":0.997559,""start"":56.12,""word"":"" tiny""}]}"
camera-001-asr-0008,camera-001,speech_segment,56.440,60.720,picture elements called pixels. Each one corresponds to a single section of the,data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.916808,camera-001-asr-0008,,"{""compression_ratio"":1.655914,""language_probability"":0.99707,""no_speech_probability"":0.045319,""words"":[{""end"":56.74,""probability"":0.395264,""start"":56.44,""word"":"" picture""},{""end"":57.16,""probability"":0.994629,""start"":56.74,""word"":"" elements""},{""end"":57.46,""probability"":0.98584,""start"":57.16,""word"":"" called""},{""end"":57.9,""probability"":0.949219,""start"":57.46,""word"":"" pixels.""},{""end"":58.7,""probability"":0.989746,""start"":58.2,""word"":"" Each""},{""end"":58.9,""probability"":0.996582,""start"":58.7,""word"":"" one""},{""end"":59.22,""probability"":0.99707,""start"":58.9,""word"":"" corresponds""},{""end"":59.58,""probability"":0.999512,""start"":59.22,""word"":"" to""},{""end"":59.68,""probability"":0.998535,""start"":59.58,""word"":"" a""},{""end"":60.0,""probability"":0.999512,""start"":59.68,""word"":"" single""},{""end"":60.42,""probability"":0.998047,""start"":60.0,""word"":"" section""},{""end"":60.66,""probability"":0.992188,""start"":60.42,""word"":"" of""},{""end"":60.72,""probability"":0.992676,""start"":60.66,""word"":"" the""}]}"
camera-001-asr-0009,camera-001,speech_segment,60.720,65.320,CCD. This is the essence of the digital camera. Several million of these sections,data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.916808,camera-001-asr-0009,,"{""compression_ratio"":1.655914,""language_probability"":0.99707,""no_speech_probability"":0.045319,""words"":[{""end"":61.22,""probability"":0.991455,""start"":60.72,""word"":"" CCD.""},{""end"":61.94,""probability"":0.995117,""start"":61.38,""word"":"" This""},{""end"":62.08,""probability"":0.999512,""start"":61.94,""word"":"" is""},{""end"":62.18,""probability"":0.999512,""start"":62.08,""word"":"" the""},{""end"":62.56,""probability"":0.996582,""start"":62.18,""word"":"" essence""},{""end"":62.76,""probability"":0.996582,""start"":62.56,""word"":"" of""},{""end"":62.84,""probability"":0.95459,""start"":62.76,""word"":"" the""},{""end"":63.06,""probability"":0.996094,""start"":62.84,""word"":"" digital""},{""end"":63.42,""probability"":0.999023,""start"":63.06,""word"":"" camera.""},{""end"":64.2,""probability"":0.988281,""start"":63.66,""word"":"" Several""},{""end"":64.7,""probability"":0.920898,""start"":64.2,""word"":"" million""},{""end"":64.9,""probability"":0.997559,""start"":64.7,""word"":"" of""},{""end"":65.0,""probability"":0.98877,""start"":64.9,""word"":"" these""},{""end"":65.32,""probability"":0.997559,""start"":65.0,""word"":"" sections""}]}"
camera-001-asr-0010,camera-001,speech_segment,65.320,70.040,of photosensitive silicon in a grid capturing an image. Now the key to,data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.916808,camera-001-asr-0010,,"{""compression_ratio"":1.655914,""language_probability"":0.99707,""no_speech_probability"":0.045319,""words"":[{""end"":65.58,""probability"":0.840332,""start"":65.32,""word"":"" of""},{""end"":66.3,""probability"":0.911865,""start"":65.58,""word"":"" photosensitive""},{""end"":66.68,""probability"":0.959473,""start"":66.3,""word"":"" silicon""},{""end"":67.14,""probability"":0.975098,""start"":66.68,""word"":"" in""},{""end"":67.24,""probability"":0.994629,""start"":67.14,""word"":"" a""},{""end"":67.5,""probability"":0.999023,""start"":67.24,""word"":"" grid""},{""end"":68.06,""probability"":0.968262,""start"":67.5,""word"":"" capturing""},{""end"":68.22,""probability"":0.994141,""start"":68.06,""word"":"" an""},{""end"":68.44,""probability"":0.999512,""start"":68.22,""word"":"" image.""},{""end"":69.16,""probability"":0.985352,""start"":68.7,""word"":"" Now""},{""end"":69.52,""probability"":0.458252,""start"":69.16,""word"":"" the""},{""end"":69.88,""probability"":0.999512,""start"":69.52,""word"":"" key""},{""end"":70.04,""probability"":0.999023,""start"":69.88,""word"":"" to""}]}"
camera-001-asr-0011,camera-001,speech_segment,70.040,74.040,understanding how digital photography became cheap and ubiquitous lies in the,data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.916808,camera-001-asr-0011,,"{""compression_ratio"":1.655914,""language_probability"":0.99707,""no_speech_probability"":0.045319,""words"":[{""end"":70.56,""probability"":0.994141,""start"":70.04,""word"":"" understanding""},{""end"":70.78,""probability"":0.99707,""start"":70.56,""word"":"" how""},{""end"":71.06,""probability"":0.996582,""start"":70.78,""word"":"" digital""},{""end"":71.56,""probability"":0.998535,""start"":71.06,""word"":"" photography""},{""end"":71.82,""probability"":0.994629,""start"":71.56,""word"":"" became""},{""end"":72.28,""probability"":0.998047,""start"":71.82,""word"":"" cheap""},{""end"":72.52,""probability"":0.99707,""start"":72.28,""word"":"" and""},{""end"":73.06,""probability"":0.999512,""start"":72.52,""word"":"" ubiquitous""},{""end"":73.58,""probability"":0.976562,""start"":73.06,""word"":"" lies""},{""end"":73.92,""probability"":0.999023,""start"":73.58,""word"":"" in""},{""end"":74.04,""probability"":0.998535,""start"":73.92,""word"":"" the""}]}"
camera-001-asr-0012,camera-001,speech_segment,74.040,79.020,ingenious way that the CCD transfers the image into the camera's memory. The,data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.916808,camera-001-asr-0012,,"{""compression_ratio"":1.655914,""language_probability"":0.99707,""no_speech_probability"":0.045319,""words"":[{""end"":74.58,""probability"":0.996094,""start"":74.04,""word"":"" ingenious""},{""end"":74.8,""probability"":0.997559,""start"":74.58,""word"":"" way""},{""end"":75.1,""probability"":0.991211,""start"":74.8,""word"":"" that""},{""end"":75.2,""probability"":0.997559,""start"":75.1,""word"":"" the""},{""end"":75.88,""probability"":0.996338,""start"":75.2,""word"":"" CCD""},{""end"":76.28,""probability"":0.998047,""start"":75.88,""word"":"" transfers""},{""end"":76.68,""probability"":0.999023,""start"":76.28,""word"":"" the""},{""end"":76.96,""probability"":0.998535,""start"":76.68,""word"":"" image""},{""end"":77.42,""probability"":0.996094,""start"":76.96,""word"":"" into""},{""end"":77.58,""probability"":0.996582,""start"":77.42,""word"":"" the""},{""end"":78.02,""probability"":0.844727,""start"":77.58,""word"":"" camera's""},{""end"":78.24,""probability"":0.998535,""start"":78.02,""word"":"" memory.""},{""end"":79.02,""probability"":0.994629,""start"":78.5,""word"":"" The""}]}"
camera-001-asr-0013,camera-001,speech_segment,79.020,82.580,easiest and most straightforward way would be to use wires to connect each,data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.916808,camera-001-asr-0013,,"{""compression_ratio"":1.655914,""language_probability"":0.99707,""no_speech_probability"":0.045319,""words"":[{""end"":79.48,""probability"":0.999512,""start"":79.02,""word"":"" easiest""},{""end"":79.72,""probability"":0.979492,""start"":79.48,""word"":"" and""},{""end"":79.88,""probability"":0.991211,""start"":79.72,""word"":"" most""},{""end"":80.2,""probability"":0.96875,""start"":79.88,""word"":"" straightforward""},{""end"":80.74,""probability"":0.999023,""start"":80.2,""word"":"" way""},{""end"":81.2,""probability"":0.989746,""start"":80.74,""word"":"" would""},{""end"":81.32,""probability"":0.999512,""start"":81.2,""word"":"" be""},{""end"":81.4,""probability"":0.99707,""start"":81.32,""word"":"" to""},{""end"":81.52,""probability"":0.999023,""start"":81.4,""word"":"" use""},{""end"":81.84,""probability"":0.999023,""start"":81.52,""word"":"" wires""},{""end"":82.06,""probability"":0.999512,""start"":81.84,""word"":"" to""},{""end"":82.28,""probability"":0.999023,""start"":82.06,""word"":"" connect""},{""end"":82.58,""probability"":0.999023,""start"":82.28,""word"":"" each""}]}"
camera-001-asr-0014,camera-001,speech_segment,82.580,87.300,pixel in an XY grid. But that presents a problem. Here's what goes wrong. After,data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.914300,camera-001-asr-0014,,"{""compression_ratio"":1.75974,""language_probability"":0.99707,""no_speech_probability"":0.021606,""words"":[{""end"":82.92,""probability"":0.844727,""start"":82.58,""word"":"" pixel""},{""end"":83.28,""probability"":0.98584,""start"":82.92,""word"":"" in""},{""end"":83.38,""probability"":0.943848,""start"":83.28,""word"":"" an""},{""end"":83.62,""probability"":0.675781,""start"":83.38,""word"":"" XY""},{""end"":83.9,""probability"":0.969238,""start"":83.62,""word"":"" grid.""},{""end"":84.58,""probability"":0.991699,""start"":84.14,""word"":"" But""},{""end"":84.72,""probability"":0.976562,""start"":84.58,""word"":"" that""},{""end"":84.94,""probability"":0.996582,""start"":84.72,""word"":"" presents""},{""end"":85.08,""probability"":0.992188,""start"":84.94,""word"":"" a""},{""end"":85.34,""probability"":0.999023,""start"":85.08,""word"":"" problem.""},{""end"":86.12,""probability"":0.97998,""start"":85.6,""word"":"" Here's""},{""end"":86.24,""probability"":0.996582,""start"":86.12,""word"":"" what""},{""end"":86.38,""probability"":0.996094,""start"":86.24,""word"":"" goes""},{""end"":86.64,""probability"":0.999512,""start"":86.38,""word"":"" wrong.""},{""end"":87.3,""probability"":0.99707,""start"":86.86,""word"":"" After""}]}"
camera-001-asr-0015,camera-001,speech_segment,87.300,90.900,"exposing the grid to light, we can use these wires to read the information",data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.914300,camera-001-asr-0015,,"{""compression_ratio"":1.75974,""language_probability"":0.99707,""no_speech_probability"":0.021606,""words"":[{""end"":87.78,""probability"":0.999023,""start"":87.3,""word"":"" exposing""},{""end"":88.06,""probability"":0.997559,""start"":87.78,""word"":"" the""},{""end"":88.22,""probability"":0.991699,""start"":88.06,""word"":"" grid""},{""end"":88.34,""probability"":0.982422,""start"":88.22,""word"":"" to""},{""end"":88.5,""probability"":0.993164,""start"":88.34,""word"":"" light,""},{""end"":88.82,""probability"":0.99707,""start"":88.64,""word"":"" we""},{""end"":88.98,""probability"":0.994629,""start"":88.82,""word"":"" can""},{""end"":89.28,""probability"":0.998047,""start"":88.98,""word"":"" use""},{""end"":89.48,""probability"":0.991699,""start"":89.28,""word"":"" these""},{""end"":89.78,""probability"":0.998047,""start"":89.48,""word"":"" wires""},{""end"":89.98,""probability"":0.998535,""start"":89.78,""word"":"" to""},{""end"":90.28,""probability"":0.994141,""start"":89.98,""word"":"" read""},{""end"":90.42,""probability"":0.984375,""start"":90.28,""word"":"" the""},{""end"":90.9,""probability"":0.999023,""start"":90.42,""word"":"" information""}]}"
camera-001-asr-0016,camera-001,speech_segment,90.900,95.360,"pixel by pixel, measuring the charge on each section of the grid. This makes",data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.914300,camera-001-asr-0016,,"{""compression_ratio"":1.75974,""language_probability"":0.99707,""no_speech_probability"":0.021606,""words"":[{""end"":91.48,""probability"":0.896484,""start"":90.9,""word"":"" pixel""},{""end"":91.74,""probability"":0.870605,""start"":91.48,""word"":"" by""},{""end"":92.08,""probability"":1.0,""start"":91.74,""word"":"" pixel,""},{""end"":92.74,""probability"":0.998535,""start"":92.24,""word"":"" measuring""},{""end"":92.96,""probability"":0.998535,""start"":92.74,""word"":"" the""},{""end"":93.3,""probability"":0.997559,""start"":92.96,""word"":"" charge""},{""end"":93.46,""probability"":0.862305,""start"":93.3,""word"":"" on""},{""end"":93.66,""probability"":0.999023,""start"":93.46,""word"":"" each""},{""end"":94.02,""probability"":0.998047,""start"":93.66,""word"":"" section""},{""end"":94.26,""probability"":0.995605,""start"":94.02,""word"":"" of""},{""end"":94.28,""probability"":0.997559,""start"":94.26,""word"":"" the""},{""end"":94.48,""probability"":0.999512,""start"":94.28,""word"":"" grid.""},{""end"":95.18,""probability"":0.99707,""start"":94.74,""word"":"" This""},{""end"":95.36,""probability"":0.994629,""start"":95.18,""word"":"" makes""}]}"
camera-001-asr-0017,camera-001,speech_segment,95.360,98.880,"sense in principle, except all of the pixels and their electronic components",data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.914300,camera-001-asr-0017,,"{""compression_ratio"":1.75974,""language_probability"":0.99707,""no_speech_probability"":0.021606,""words"":[{""end"":95.56,""probability"":0.998535,""start"":95.36,""word"":"" sense""},{""end"":95.68,""probability"":0.981445,""start"":95.56,""word"":"" in""},{""end"":96.02,""probability"":0.979004,""start"":95.68,""word"":"" principle,""},{""end"":96.56,""probability"":0.998535,""start"":96.18,""word"":"" except""},{""end"":96.92,""probability"":0.961426,""start"":96.56,""word"":"" all""},{""end"":97.12,""probability"":0.916992,""start"":96.92,""word"":"" of""},{""end"":97.2,""probability"":0.998535,""start"":97.12,""word"":"" the""},{""end"":97.56,""probability"":0.996094,""start"":97.2,""word"":"" pixels""},{""end"":97.76,""probability"":0.84668,""start"":97.56,""word"":"" and""},{""end"":97.9,""probability"":0.995117,""start"":97.76,""word"":"" their""},{""end"":98.28,""probability"":0.995117,""start"":97.9,""word"":"" electronic""},{""end"":98.88,""probability"":0.99707,""start"":98.28,""word"":"" components""}]}"
camera-001-asr-0018,camera-001,speech_segment,98.880,103.320,leak a small bit of charge that distorts the charge coming from each pixel and,data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.914300,camera-001-asr-0018,,"{""compression_ratio"":1.75974,""language_probability"":0.99707,""no_speech_probability"":0.021606,""words"":[{""end"":99.16,""probability"":0.99707,""start"":98.88,""word"":"" leak""},{""end"":99.3,""probability"":0.997559,""start"":99.16,""word"":"" a""},{""end"":99.66,""probability"":0.99707,""start"":99.3,""word"":"" small""},{""end"":99.94,""probability"":0.997559,""start"":99.66,""word"":"" bit""},{""end"":100.04,""probability"":0.999023,""start"":99.94,""word"":"" of""},{""end"":100.38,""probability"":0.992188,""start"":100.04,""word"":"" charge""},{""end"":100.76,""probability"":0.979492,""start"":100.38,""word"":"" that""},{""end"":101.26,""probability"":0.997314,""start"":100.76,""word"":"" distorts""},{""end"":101.42,""probability"":0.998535,""start"":101.26,""word"":"" the""},{""end"":101.74,""probability"":0.995605,""start"":101.42,""word"":"" charge""},{""end"":102.1,""probability"":0.994629,""start"":101.74,""word"":"" coming""},{""end"":102.42,""probability"":0.997559,""start"":102.1,""word"":"" from""},{""end"":102.6,""probability"":0.997559,""start"":102.42,""word"":"" each""},{""end"":102.96,""probability"":0.999512,""start"":102.6,""word"":"" pixel""},{""end"":103.32,""probability"":0.759766,""start"":102.96,""word"":"" and""}]}"
camera-001-asr-0019,camera-001,speech_segment,103.320,107.460,"leads to striations and patterns in the image. This distortion, called capacitive",data_video/processed/camera-001/clips/camera-001-scene-0007.mp4,,871b69bf09dda7c6f7b865bc58cf2d942d802273536877d5d6a1a58fced1d6fb,en,0.914300,camera-001-asr-0019,,"{""compression_ratio"":1.75974,""language_probability"":0.99707,""no_speech_probability"":0.021606,""words"":[{""end"":103.56,""probability"":0.984863,""start"":103.32,""word"":"" leads""},{""end"":103.7,""probability"":0.988281,""start"":103.56,""word"":"" to""},{""end"":104.26,""probability"":0.998291,""start"":103.7,""word"":"" striations""},{""end"":104.48,""probability"":0.994629,""start"":104.26,""word"":"" and""},{""end"":104.84,""probability"":0.997559,""start"":104.48,""word"":"" patterns""},{""end"":105.1,""probability"":0.990723,""start"":104.84,""word"":"" in""},{""end"":105.16,""probability"":0.998535,""start"":105.1,""word"":"" the""},{""end"":105.46,""probability"":0.998047,""start"":105.16,""word"":"" image.""},{""end"":106.16,""probability"":0.996094,""start"":105.68,""word"":"" This""},{""end"":106.5,""probability"":0.994629,""start"":106.16,""word"":"" distortion,""},{""end"":106.9,""probability"":0.998535,""start"":106.7,""word"":"" called""},{""end"":107.46,""probability"":0.951172,""start"":106.9,""word"":"" capacitive""}]}"
